id,frecuencia,dist_km
94887,105.1,641.33
94887,107.1,641.393
13838,96.8,641.832
20621,88.2,642.22
47258,107.9,642.258
47258,88.3,642.259
47258,88.9,642.42
20621,104.5,642.824
20621,100.7,642.92
20621,98.3,642.921
20443,88.6,644.599
13620,88.3,645.315
47551,88.4,645.952
20443,89.1,646.086
47551,104.9,646.1
20443,96.7,646.312
13760,94.7,646.374
13760,107.9,646.377
13836,93.8,646.446
47288,102.9,647.233
13836,89.0,647.336
13647,97.0,647.443
13647,91.8,647.598
20001,94.3,649.005
20001,95.7,649.006
8436,96.6,649.082
47288,97.3,649.092
20001,102.3,649.338
8141,105.6,649.383
47288,96.3,650.2
47288,91.7,650.2
47288,107.9,650.2
20001,88.7,650.563
20001,97.7,650.575
20001,107.1,651.189
47675,92.4,652.347
47675,93.4,652.932
20001,89.7,653.719
20001,92.7,654.213
20001,93.7,654.264
20001,98.7,654.276
20001,103.2,654.276
20001,105.7,654.315
13001,98.8,654.743
13001,101.6,654.743
13873,105.0,655.173
13873,101.0,655.205
97889,107.3,656.301
47053,104.4,656.391
8606,96.6,656.545
44420,103.9,656.636
13683,100.5,657.539
47053,89.3,658.115
47053,103.4,658.115
13001,92.2,658.806
13001,104.5,658.807
13001,91.1,658.856
13001,99.5,658.861
13001,106.8,658.897
13001,96.6,658.91
13001,89.5,658.956
13001,88.5,658.993
13001,90.5,658.993
13001,95.5,658.998
13001,94.5,659.067
13001,102.5,659.067
13836,107.5,659.122
13052,97.5,659.122
13001,106.0,659.444
47268,88.4,660.294
8606,102.1,661.016
44855,91.2,663.077
44855,99.2,664.068
44874,101.2,668.382
8560,107.6,668.643
44874,106.7,668.779
13222,96.8,669.771
44874,97.2,670.22
44874,88.2,670.251
8638,101.6,670.298
8421,105.2,670.538
8421,105.6,670.538
13673,107.9,670.997
13673,106.5,670.997
13673,103.4,670.997
44874,102.8,671.275
47605,96.6,674.911
47980,96.6,675.552
44110,90.2,675.998
44110,107.7,676.019
20001,90.7,676.708
8520,88.1,678.612
8520,98.6,679.02
8685,100.9,680.526
8685,105.6,680.526
8685,95.6,681.288
8849,105.6,682.064
47745,105.1,682.646
47745,107.9,682.646
8549,88.1,683.339
8001,90.7,683.381
91460,97.9,684.059
91460,89.9,684.059
8634,101.6,684.109
8634,94.7,684.242
8558,96.6,684.38
8634,103.5,685.008
47980004,100.8,685.199
94001,92.3,685.427
94001,102.1,685.607
94001,91.1,685.771
94001,97.1,685.771
94001,100.1,685.774
94001,95.1,686.164
8078,93.6,686.665
94001,94.1,686.905
8078,88.1,687.213
8078,107.2,687.214
44650,99.2,687.373
8372,99.6,688.732
8433,91.6,689.43
8433,106.2,689.431
8078,104.3,689.55
44650,94.7,690.057
8433,96.9,692.451
8433,107.6,692.451
8372,89.7,692.82
8372,96.6,692.82
91405,95.9,694.905
91405,104.9,694.905
44098,101.9,696.338
8832,107.6,696.451
8832,106.2,696.451
8296,101.3,697.626
8296,105.6,697.627
8758,104.6,697.972
8001,102.6,698.76
44279,88.2,699.358
8758,88.1,699.575
8758,106.6,700.269
47570,93.4,702.875
47570,105.9,702.919
47745,103.9,702.994
44279,99.7,703.026
47189,100.4,703.36
44098,96.3,703.382
44098,94.1,703.382
97889,97.3,703.453
47189,88.4,704.138
8001,89.6,704.325
47189,90.3,704.371
44098,105.1,704.576
44098,107.3,704.576
47189,106.3,704.641
8001,94.7,704.708
44279,91.5,705.327
8573,92.6,706.431
8001,101.6,707.048
8001,93.1,707.467
8001,99.1,707.467
8001,94.1,707.582
8001,103.1,707.673
8001,90.1,707.686
8001,89.1,707.686
8001,88.6,707.686
8001,97.6,707.686
8001,100.6,707.687
8001,100.1,707.83
8001,92.1,707.83
8001,96.1,707.83
8573,88.1,707.944
44279,92.2,708.0
44279,106.2,708.0
8573,101.6,708.417
8001,96.6,708.577
44078,104.7,712.139
44078,105.5,712.949
44078,107.7,712.949
47001,103.7,715.526
47001,95.1,715.564
8001,98.1,715.566
91263,89.9,720.689
91263,90.9,720.757
47001,88.9,724.391
47001,107.9,724.391
44378,99.2,724.462
47001,91.1,726.493
47001,102.4,726.493
47001,106.9,726.493
47189,101.9,726.5
47001,97.1,727.142
47001,101.1,727.273
47001,105.4,727.434
47001,91.9,727.604
47001,89.4,729.305
47001,104.7,729.305
44090,107.7,730.332
44090,103.3,730.941
44001,88.7,731.44
44378,100.2,731.592
44090,99.5,734.783
44035,103.3,738.607
44035,90.5,738.607
44035,88.2,738.607
99001,104.3,741.995
99001,97.3,744.252
99001,100.3,744.252
99001,106.3,744.252
99001,94.3,746.433
99001,99.3,746.46
94886,101.1,747.533
94886,104.1,747.632
94884,98.1,751.834
94884,107.1,752.073
97666,92.3,761.922
97666,104.3,761.938
44001,93.7,769.831
44001,91.7,770.456
44430,90.1,770.619
44001,89.3,770.868
44001,89.8,770.868
44001,95.7,770.868
44001,100.7,770.869
44430,102.1,771.037
44430,104.3,771.047
44430,99.2,771.416
44430,89.5,771.493
44001,105.2,772.779
44001,107.3,772.875
44430,96.1,772.927
44430,103.7,772.929
44001,90.3,774.375
44430,93.5,775.281
44430,89.1,775.281
91536,106.9,800.996
44847,98.7,806.463
44847,93.0,806.818
44847,88.2,806.83
44847,94.5,806.891
44560,93.9,808.368
44560,107.7,808.368
44560,101.7,808.585
91407,91.9,831.28
91407,104.9,831.694
94883,96.1,833.561
94883,104.1,834.219
94885,99.1,856.878
94885,89.1,884.76
44847,105.9,887.766
44847012,90.2,888.039
91798,104.9,968.467
91798,101.9,968.546
91540,99.9,1025.49
91540,102.9,1025.952
91540,89.5,1027.232
91540,89.9,1027.232
91001,93.9,1084.115
91001,103.9,1084.535
91001,92.7,1086.312
91001,96.9,1087.393
91001,106.9,1087.85
91001,98.9,1088.696
91001,88.5,1088.762
91001,88.1,1089.19
91001,97.9,1089.564
91001,95.5,1089.597
88001,94.5,1214.135
88001,105.5,1214.839
88001,99.5,1215.065
88001,93.5,1215.532
88001,91.5,1215.532
88001,100.5,1215.533
88001,97.5,1215.892
88001,101.2,1215.912
88564,95.5,1257.016
88564,103.1,1257.016
88564,98.5,1257.016
41306,89.3,16539.219
